33,"58609326c8f24f64efec83e9","10098030211",3,0,"2016-12-26 13:55:23.0","2016-12-26 13:56:07.0"
34,"58609326c8f24f64efec83e9","10079020202",4,14,"2016-12-26 13:56:45.0","2016-12-26 13:56:59.0"
35,"58609326c8f24f64efec83e9","10079057501",4,1,"2016-12-26 13:56:59.0","2016-12-26 13:57:00.0"
36,"58609326c8f24f64efec83e9","10079057502",4,1,"2016-12-26 13:57:00.0","2016-12-26 13:57:02.0"
37,"58609326c8f24f64efec83e9","10098030101",4,3,"2016-12-26 13:57:02.0","2016-12-26 13:57:05.0"
38,"58609326c8f24f64efec83e9","10098030211",4,5,"2016-12-26 13:57:05.0","2016-12-26 13:57:11.0"
39,"58609326c8f24f64efec83e9","10107050101",5,7,"2016-12-26 13:57:11.0","2016-12-26 13:57:19.0"
40,"58609326c8f24f64efec83e9","10098030211",2,108,"2016-12-26 13:57:19.0","2016-12-26 13:59:08.0"
41,"58609326c8f24f64efec83e9","10107050101",1,0,"2016-12-26 13:59:09.0","2016-12-26 13:59:09.0"
42,"58609326c8f24f64efec83e9","10107050101",2,182,"2016-12-26 14:03:10.0","2016-12-26 14:06:13.0"
43,"58609326c8f24f64efec83e9","10079020202",2,207,"2016-12-26 14:09:38.0","2016-12-26 14:13:07.0"
44,"58609326c8f24f64efec83e9","10079057501",2,169,"2016-12-26 14:13:08.0","2016-12-26 14:15:58.0"
45,"58609326c8f24f64efec83e9","10079057502",2,141,"2016-12-26 14:15:58.0","2016-12-26 14:18:20.0"
46,"58609326c8f24f64efec83e9","10098030101",2,320,"2016-12-26 14:18:20.0","2016-12-26 14:23:41.0"
47,"58609326c8f24f64efec83e9","10098030211",2,108,"2016-12-26 14:23:41.0","2016-12-26 14:25:31.0"
48,"58609326c8f24f64efec83e9","10107050101",6,105,"2016-12-26 14:25:31.0","2016-12-26 14:27:16.0"
49,"5828f16cc8f2cb404ba0bb00","10098030101",2,322,"2016-11-16 08:10:11.0","2016-11-16 08:15:33.0"
50,"5828f16cc8f2cb404ba0bb00","10079057502",4,0,"2016-11-16 08:10:09.0","2016-11-16 08:10:11.0"
51,"5828f16cc8f2cb404ba0bb00","10109040101",2,146,"2016-11-16 08:18:54.0","2016-11-16 08:21:20.0"
52,"5828f16cc8f2cb404ba0bb00","10113052902",2,255,"2016-11-16 08:21:21.0","2016-11-16 08:25:36.0"
53,"5828f16cc8f2cb404ba0bb00","10066040402",2,385,"2016-11-16 08:00:00.0","2016-11-16 08:06:25.0"
54,"5828f16cc8f2cb404ba0bb00","10079057501",4,0,"2016-11-16 08:09:53.0","2016-11-16 08:10:08.0"
55,"5828f16cc8f2cb404ba0bb00","10113053203",1,0,"2016-11-16 08:25:37.0","2016-11-16 08:25:37.0"
56,"5828f16cc8f2cb404ba0bb00","10107050101",2,199,"2016-11-16 08:15:34.0","2016-11-16 08:18:53.0"
57,"582465bbc8f2ac5606b952d2","10084030101",6,0,"2016-11-16 07:55:37.0","2016-11-16 08:01:12.0"
58,"5828f16cc8f2cb404ba0bb00","10079020202",2,208,"2016-11-16 08:06:25.0","2016-11-16 08:09:53.0"
59,"5828f16cc8f2cb404ba0bb00","10062070101",2,204,"2016-11-16 07:48:03.0","2016-11-16 07:51:27.0"
60,"5828f16cc8f2cb404ba0bb00","10098030211",2,109,"2016-11-16 07:38:38.0","2016-11-16 07:40:27.0"
61,"5828f16cc8f2cb404ba0bb00","10028020502",2,133,"2016-11-16 07:45:50.0","2016-11-16 07:48:03.0"
62,"5828f16cc8f2cb404ba0bb00","10066030902",2,512,"2016-11-16 07:51:28.0","2016-11-16 08:00:00.0"
63,"5828f16cc8f2cb404ba0bb00","10004040101",2,323,"2016-11-16 07:40:27.0","2016-11-16 07:45:50.0"
64,"582b1623c8f2cb404ba0bbfa","10028020201",6,0,"2016-11-15 23:22:18.0","2016-11-15 23:27:30.0"
65,"582b1623c8f2cb404ba0bbfa","10008060106",4,0,"2016-11-15 23:22:01.0","2016-11-15 23:22:17.0"
66,"582b1623c8f2cb404ba0bbfa","10079020501",4,0,"2016-11-15 23:17:54.0","2016-11-15 23:18:06.0"
67,"582b1623c8f2cb404ba0bbfa","10008060106",2,164,"2016-11-15 23:19:05.0","2016-11-15 23:21:49.0"
68,"582b1623c8f2cb404ba0bbfa","10079030301",1,0,"2016-11-15 23:18:06.0","2016-11-15 23:18:06.0"
69,"582b1623c8f2cb404ba0bbfa","10036020201",4,0,"2016-11-15 23:17:18.0","2016-11-15 23:17:25.0"
70,"582b1623c8f2cb404ba0bbfa","10054050101",4,0,"2016-11-15 23:17:26.0","2016-11-15 23:17:37.0"
71,"582b1623c8f2cb404ba0bbfa","10066020501",4,0,"2016-11-15 23:17:37.0","2016-11-15 23:17:45.0"
72,"582b1623c8f2cb404ba0bbfa","10028020201",4,0,"2016-11-15 23:16:33.0","2016-11-15 23:17:17.0"
73,"582b1623c8f2cb404ba0bbfa","10079020202",4,0,"2016-11-15 23:17:45.0","2016-11-15 23:17:54.0"
74,"582b1623c8f2cb404ba0bbfa","10008060106",4,0,"2016-11-15 23:14:53.0","2016-11-15 23:16:32.0"
75,"582b1623c8f2cb404ba0bbfa","10008060106",6,0,"2016-11-15 23:14:25.0","2016-11-15 23:14:37.0"
76,"57c4ef9e0cf2f480277ad7b9","10028020502",2,129,"2016-11-15 15:26:37.0","2016-11-15 15:28:46.0"
77,"582b1623c8f2cb404ba0bbfa","10008060106",5,0,"2016-11-15 23:13:59.0","2016-11-15 23:14:13.0"
78,"57c4ef9e0cf2f480277ad7b9","10028020502",2,133,"2016-11-15 15:22:48.0","2016-11-15 15:25:01.0"
79,"579361f50cf2b8c21b918aec","10028020502",6,0,"2016-11-17 03:29:20.0","2016-11-17 03:30:13.0"
80,"582d8bf9c8f2ac5606b95609","10028020502",2,132,"2016-11-18 05:04:22.0","2016-11-18 05:06:34.0"
81,"5828f16cc8f2cb404ba0bb00","10098030211",2,110,"2016-11-18 08:06:17.0","2016-11-18 08:08:07.0"
82,"582d8bf9c8f2ac5606b95609","10004040101",1,0,"2016-11-18 05:06:34.0","2016-11-18 05:06:34.0"
83,"5828f16cc8f2cb404ba0bb00","10004040101",1,0,"2016-11-18 08:08:07.0","2016-11-18 08:08:07.0"
84,"582d8bf9c8f2ac5606b95609","10028020502",5,0,"2016-11-18 20:08:46.0","2016-11-18 20:08:50.0"
85,"582d8bf9c8f2ac5606b95609","10028020502",6,0,"2016-11-18 20:06:40.0","2016-11-18 20:08:44.0"
86,"582d8bf9c8f2ac5606b95609","10028020502",1,0,"2016-11-18 20:08:54.0","2016-11-18 20:08:54.0"
87,"581db265c8f232b10f20be06","10098030204",2,303,"2016-11-19 12:33:56.0","2016-11-19 12:38:59.0"
88,"58304c9dc8f2ac5606b956cb","10084050302",4,0,"2016-11-19 22:02:30.0","2016-11-19 22:02:52.0"
89,"581db265c8f232b10f20be06","10066020501",2,344,"2016-11-19 12:38:59.0","2016-11-19 12:44:43.0"
90,"581db265c8f232b10f20be06","10008020201",6,0,"2016-11-19 12:50:16.0","2016-11-19 12:52:08.0"
91,"581db265c8f232b10f20be06","10008020202",2,333,"2016-11-19 12:44:43.0","2016-11-19 12:50:16.0"
92,"58304c9dc8f2ac5606b956cb","10084050302",6,0,"2016-11-19 22:02:56.0","2016-11-19 22:03:17.0"
93,"581db265c8f232b10f20be06","10113052902",4,0,"2016-11-19 12:29:50.0","2016-11-19 12:33:54.0"
94,"581db265c8f232b10f20be06","10113054001",4,0,"2016-11-19 12:29:41.0","2016-11-19 12:29:45.0"
95,"581db265c8f232b10f20be06","10113054302",4,0,"2016-11-19 12:29:45.0","2016-11-19 12:29:50.0"
96,"581db265c8f232b10f20be06","10113052901",4,0,"2016-11-19 12:29:40.0","2016-11-19 12:29:41.0"
97,"581db265c8f232b10f20be06","10113052801",4,0,"2016-11-19 12:29:39.0","2016-11-19 12:29:40.0"
98,"581db265c8f232b10f20be06","10008020201",4,0,"2016-11-19 12:29:35.0","2016-11-19 12:29:38.0"
99,"581db265c8f232b10f20be06","10008020202",4,0,"2016-11-19 12:29:34.0","2016-11-19 12:29:35.0"
100,"581db265c8f232b10f20be06","10066020501",4,0,"2016-11-19 12:29:33.0","2016-11-19 12:29:34.0"
101,"581db265c8f232b10f20be06","10098030204",4,0,"2016-11-19 12:29:31.0","2016-11-19 12:29:33.0"
102,"581db265c8f232b10f20be06","10113052801",6,0,"2016-11-19 12:28:47.0","2016-11-19 12:29:21.0"
103,"581db265c8f232b10f20be06","10008020201",4,0,"2016-11-19 12:28:43.0","2016-11-19 12:28:47.0"
104,"581db265c8f232b10f20be06","10113052801",5,0,"2016-11-19 12:28:38.0","2016-11-19 12:28:43.0"
105,"581db265c8f232b10f20be06","10113052901",5,0,"2016-11-19 12:28:33.0","2016-11-19 12:28:37.0"
106,"581db265c8f232b10f20be06","10113054001",5,0,"2016-11-19 12:28:27.0","2016-11-19 12:28:33.0"
107,"581db265c8f232b10f20be06","10113052801",4,0,"2016-11-19 12:28:19.0","2016-11-19 12:28:20.0"
108,"581db265c8f232b10f20be06","10066020501",4,0,"2016-11-19 12:28:12.0","2016-11-19 12:28:15.0"
109,"581db265c8f232b10f20be06","10008020201",4,0,"2016-11-19 12:28:18.0","2016-11-19 12:28:19.0"
110,"581db265c8f232b10f20be06","10098030204",4,0,"2016-11-19 12:28:01.0","2016-11-19 12:28:12.0"
111,"581db265c8f232b10f20be06","10113052901",4,0,"2016-11-19 12:28:20.0","2016-11-19 12:28:26.0"
112,"581db265c8f232b10f20be06","10008020202",4,0,"2016-11-19 12:28:15.0","2016-11-19 12:28:18.0"
113,"581db265c8f232b10f20be06","10113054302",2,162,"2016-11-19 12:24:14.0","2016-11-19 12:26:56.0"
114,"581db265c8f232b10f20be06","10113052901",2,124,"2016-11-19 12:17:08.0","2016-11-19 12:19:12.0"
115,"581db265c8f232b10f20be06","10113052801",2,302,"2016-11-19 12:12:06.0","2016-11-19 12:17:08.0"
116,"581db265c8f232b10f20be06","10113054001",2,300,"2016-11-19 12:19:13.0","2016-11-19 12:24:13.0"
117,"581db265c8f232b10f20be06","10066020501",4,0,"2016-11-19 12:12:03.0","2016-11-19 12:12:04.0"
118,"581db265c8f232b10f20be06","10098030204",4,0,"2016-11-19 12:11:53.0","2016-11-19 12:12:03.0"
119,"581db265c8f232b10f20be06","10008020201",4,0,"2016-11-19 12:12:05.0","2016-11-19 12:12:06.0"
120,"581db265c8f232b10f20be06","10098030204",6,0,"2016-11-19 12:08:56.0","2016-11-19 12:09:52.0"
121,"581db265c8f232b10f20be06","10008020202",4,0,"2016-11-19 12:12:04.0","2016-11-19 12:12:05.0"
122,"5828f16cc8f2cb404ba0bb00","10113053203",2,220,"2016-11-21 08:44:46.0","2016-11-21 08:48:26.0"
123,"5828f16cc8f2cb404ba0bb00","10115050501",2,83,"2016-11-21 08:48:27.0","2016-11-21 08:49:50.0"
124,"5828f16cc8f2cb404ba0bb00","10184060201",2,172,"2016-11-21 08:53:08.0","2016-11-21 08:56:00.0"
125,"5828f16cc8f2cb404ba0bb00","10170060101",2,197,"2016-11-21 08:49:51.0","2016-11-21 08:53:08.0"
126,"5828f16cc8f2cb404ba0bb00","10113052902",2,255,"2016-11-21 08:40:31.0","2016-11-21 08:44:46.0"
127,"5828f16cc8f2cb404ba0bb00","10109040101",2,146,"2016-11-21 08:38:04.0","2016-11-21 08:40:30.0"
128,"5828f16cc8f2cb404ba0bb00","10107050101",2,182,"2016-11-21 08:35:01.0","2016-11-21 08:38:03.0"
129,"5828f16cc8f2cb404ba0bb00","10098030101",2,321,"2016-11-21 08:29:40.0","2016-11-21 08:35:01.0"
130,"5828f16cc8f2cb404ba0bb00","10079057502",2,142,"2016-11-21 08:27:18.0","2016-11-21 08:29:40.0"
131,"5828f16cc8f2cb404ba0bb00","10079057501",2,169,"2016-11-21 08:24:29.0","2016-11-21 08:27:18.0"
132,"5828f16cc8f2cb404ba0bb00","10079020202",2,208,"2016-11-21 08:21:00.0","2016-11-21 08:24:28.0"
133,"5828f16cc8f2cb404ba0bb00","10066030902",2,513,"2016-11-21 08:06:03.0","2016-11-21 08:14:36.0"
134,"5828f16cc8f2cb404ba0bb00","10066040402",2,384,"2016-11-21 08:14:36.0","2016-11-21 08:21:00.0"
135,"5828f16cc8f2cb404ba0bb00","10062070101",2,205,"2016-11-21 08:02:38.0","2016-11-21 08:06:03.0"
136,"5828f16cc8f2cb404ba0bb00","10028020502",2,132,"2016-11-21 08:00:26.0","2016-11-21 08:02:38.0"
137,"5828f16cc8f2cb404ba0bb00","10004040101",2,322,"2016-11-21 07:55:04.0","2016-11-21 08:00:26.0"
138,"5831b18cc8f2cb404ba0be08","10004040101",1,0,"2016-11-20 23:23:46.0","2016-11-20 23:23:46.0"
139,"5828f16cc8f2cb404ba0bb00","10098030211",2,109,"2016-11-21 07:53:14.0","2016-11-21 07:55:03.0"
140,"5821cc1bc8f2cb404ba0b8dc","10066030902",6,0,"2016-11-20 22:08:42.0","2016-11-20 22:10:40.0"
141,"5821cc1bc8f2cb404ba0b8dc","10066030402",2,517,"2016-11-20 22:00:05.0","2016-11-20 22:08:42.0"
142,"5828d41bc8f28c205f54ae6d","10115050501",2,83,"2016-11-20 16:14:26.0","2016-11-20 16:15:49.0"
143,"5821cc1bc8f2cb404ba0b8dc","10066030103",2,243,"2016-11-20 21:48:11.0","2016-11-20 21:52:14.0"
144,"5821cc1bc8f2cb404ba0b8dc","10066030303",2,471,"2016-11-20 21:52:14.0","2016-11-20 22:00:05.0"
145,"5828d41bc8f28c205f54ae6d","10113053203",2,221,"2016-11-20 16:10:44.0","2016-11-20 16:14:25.0"
146,"5828d41bc8f28c205f54ae6d","10170060101",2,198,"2016-11-20 16:15:49.0","2016-11-20 16:19:07.0"
147,"5828d41bc8f28c205f54ae6d","10184060201",2,172,"2016-11-20 16:19:07.0","2016-11-20 16:21:59.0"
148,"5828d41bc8f28c205f54ae6d","10113052902",2,255,"2016-11-20 16:06:29.0","2016-11-20 16:10:44.0"
149,"582d8bf9c8f2ac5606b95609","10098030211",2,108,"2016-11-20 14:48:46.0","2016-11-20 14:50:34.0"
150,"5828d41bc8f28c205f54ae6d","10109040101",2,147,"2016-11-20 16:04:02.0","2016-11-20 16:06:29.0"
151,"582d8bf9c8f2ac5606b95609","10107050101",6,0,"2016-11-20 14:50:35.0","2016-11-20 14:52:54.0"
152,"582d8bf9c8f2ac5606b95609","10098030101",4,0,"2016-11-20 14:48:41.0","2016-11-20 14:48:45.0"
153,"582d8bf9c8f2ac5606b95609","10079057501",4,0,"2016-11-20 14:48:36.0","2016-11-20 14:48:40.0"
154,"582d8bf9c8f2ac5606b95609","10079057502",4,0,"2016-11-20 14:48:40.0","2016-11-20 14:48:41.0"
155,"582d8bf9c8f2ac5606b95609","10066040402",4,0,"2016-11-20 14:48:21.0","2016-11-20 14:48:26.0"
156,"582d8bf9c8f2ac5606b95609","10066030902",4,0,"2016-11-20 14:48:17.0","2016-11-20 14:48:20.0"
157,"582d8bf9c8f2ac5606b95609","10079020202",4,0,"2016-11-20 14:48:26.0","2016-11-20 14:48:36.0"
158,"582d8bf9c8f2ac5606b95609","10028020502",4,0,"2016-11-20 14:47:24.0","2016-11-20 14:48:17.0"
159,"5828f16cc8f2cb404ba0bb00","10066040402",2,385,"2016-11-22 08:50:02.0","2016-11-22 08:56:27.0"
160,"5828f16cc8f2cb404ba0bb00","10062070101",2,205,"2016-11-22 08:38:04.0","2016-11-22 08:41:29.0"
161,"5828f16cc8f2cb404ba0bb00","10004040101",2,323,"2016-11-22 08:30:28.0","2016-11-22 08:35:51.0"
162,"5828f16cc8f2cb404ba0bb00","10066030902",2,513,"2016-11-22 08:41:29.0","2016-11-22 08:50:02.0"
163,"5828f16cc8f2cb404ba0bb00","10028020502",2,133,"2016-11-22 08:35:51.0","2016-11-22 08:38:04.0"
164,"5828f16cc8f2cb404ba0bb00","10079020202",1,0,"2016-11-22 08:56:27.0","2016-11-22 08:56:27.0"
165,"5828f16cc8f2cb404ba0bb00","10098030211",2,109,"2016-11-22 08:28:39.0","2016-11-22 08:30:28.0"
166,"5828f16cc8f2cb404ba0bb00","10098030211",6,0,"2016-11-22 08:28:15.0","2016-11-22 08:28:36.0"
167,"58323b5bc8f232b10f20c43f","10066030902",6,0,"2016-11-22 05:47:07.0","2016-11-22 05:48:57.0"
168,"5832da8dc8f28c205f54b240","10198020201",1,0,"2016-11-21 20:35:28.0","2016-11-21 20:35:28.0"
169,"5832da8dc8f28c205f54b240","10028020102",6,0,"2016-11-21 20:34:26.0","2016-11-21 20:34:52.0"
170,"5832d4bcc8f2ac5606b95794","10092020401",2,201,"2016-11-21 20:20:51.0","2016-11-21 20:24:12.0"
171,"5832d4bcc8f2ac5606b95794","10161020401",2,170,"2016-11-21 20:25:53.0","2016-11-21 20:28:43.0"
172,"5832d4bcc8f2ac5606b95794","10113053205",2,100,"2016-11-21 20:24:12.0","2016-11-21 20:25:52.0"
173,"5832d4bcc8f2ac5606b95794","10002070101",2,163,"2016-11-21 20:18:08.0","2016-11-21 20:20:51.0"
174,"5832da8dc8f28c205f54b240","10028020102",6,0,"2016-11-21 20:34:56.0","2016-11-21 20:35:09.0"
175,"5832d4bcc8f2ac5606b95794","10113053205",2,100,"2016-11-21 20:14:37.0","2016-11-21 20:16:17.0"
176,"58323b5bc8f232b10f20c43f","10066030902",1,0,"2016-11-21 09:14:51.0","2016-11-21 09:14:51.0"
177,"5832d4bcc8f2ac5606b95794","10161020401",6,0,"2016-11-21 20:16:18.0","2016-11-21 20:17:45.0"
178,"5832d4bcc8f2ac5606b95794","10092020401",4,0,"2016-11-21 20:14:22.0","2016-11-21 20:14:37.0"
179,"5821cc1bc8f2cb404ba0b8dc","10066030303",2,470,"2016-11-23 22:17:57.0","2016-11-23 22:25:47.0"
180,"5821cc1bc8f2cb404ba0b8dc","10066030402",6,0,"2016-11-23 22:25:47.0","2016-11-23 22:33:46.0"
181,"5821cc1bc8f2cb404ba0b8dc","10066030103",2,290,"2016-11-23 22:13:06.0","2016-11-23 22:17:56.0"
182,"58370bcfc8f2ac5606b9595b","10184060201",2,172,"2016-11-25 07:26:53.0","2016-11-25 07:29:45.0"
183,"58370bcfc8f2ac5606b9595b","10062070101",2,204,"2016-11-25 07:06:08.0","2016-11-25 07:09:32.0"
184,"58370bcfc8f2ac5606b9595b","10170060101",2,198,"2016-11-25 07:23:35.0","2016-11-25 07:26:53.0"
185,"58370bcfc8f2ac5606b9595b","10028020502",2,132,"2016-11-25 07:03:55.0","2016-11-25 07:06:07.0"
186,"58370bcfc8f2ac5606b9595b","10004040101",2,330,"2016-11-25 07:09:32.0","2016-11-25 07:15:02.0"
187,"58370bcfc8f2ac5606b9595b","10066030902",2,513,"2016-11-25 07:15:02.0","2016-11-25 07:23:35.0"
188,"58370bcfc8f2ac5606b9595b","10004040101",2,322,"2016-11-25 01:02:48.0","2016-11-25 01:08:10.0"
189,"58370bcfc8f2ac5606b9595b","10066040402",2,385,"2016-11-25 01:16:43.0","2016-11-25 01:23:08.0"
190,"58370bcfc8f2ac5606b9595b","10066030902",2,513,"2016-11-25 01:08:10.0","2016-11-25 01:16:43.0"
191,"58370bcfc8f2ac5606b9595b","10079020202",1,0,"2016-11-25 01:23:08.0","2016-11-25 01:23:08.0"
192,"58370bcfc8f2ac5606b9595b","10062070101",4,0,"2016-11-25 01:02:45.0","2016-11-25 01:02:48.0"
193,"58370bcfc8f2ac5606b9595b","10028020502",4,0,"2016-11-25 01:02:38.0","2016-11-25 01:02:45.0"
194,"58370bcfc8f2ac5606b9595b","10028020502",2,132,"2016-11-25 00:58:18.0","2016-11-25 01:00:30.0"
195,"582465bbc8f2ac5606b952d2","10084050205",2,85,"2016-11-25 00:21:13.0","2016-11-25 00:22:38.0"
196,"582465bbc8f2ac5606b952d2","10084050302",2,444,"2016-11-25 00:24:11.0","2016-11-25 00:31:35.0"
197,"58370bcfc8f2ac5606b9595b","10062070101",6,0,"2016-11-25 01:00:31.0","2016-11-25 01:01:58.0"
198,"581db265c8f232b10f20be06","10113054302",2,161,"2016-11-24 23:28:27.0","2016-11-24 23:31:08.0"
199,"581db265c8f232b10f20be06","10113054001",2,301,"2016-11-24 23:23:25.0","2016-11-24 23:28:26.0"
200,"581db265c8f232b10f20be06","10113052902",2,255,"2016-11-24 23:19:10.0","2016-11-24 23:23:25.0"
201,"581db265c8f232b10f20be06","10113052801",4,0,"2016-11-24 23:19:08.0","2016-11-24 23:19:10.0"
202,"581db265c8f232b10f20be06","10113052901",4,0,"2016-11-24 23:19:03.0","2016-11-24 23:19:08.0"
203,"581db265c8f232b10f20be06","10066020501",4,0,"2016-11-24 23:18:57.0","2016-11-24 23:18:59.0"
204,"581db265c8f232b10f20be06","10098030204",4,0,"2016-11-24 23:18:59.0","2016-11-24 23:19:03.0"
205,"581db265c8f232b10f20be06","10008020202",4,0,"2016-11-24 23:18:57.0","2016-11-24 23:18:57.0"
206,"581db265c8f232b10f20be06","10008020201",4,0,"2016-11-24 23:18:52.0","2016-11-24 23:18:56.0"
207,"5836f54bc8f28c205f54b3f3","10107050101",1,0,"2016-11-24 23:14:39.0","2016-11-24 23:14:39.0"
208,"5836f54bc8f28c205f54b3f3","10107050101",6,0,"2016-11-24 23:14:06.0","2016-11-24 23:14:38.0"
209,"5821cc1bc8f2cb404ba0b8dc","10066030902",2,513,"2016-11-24 22:38:59.0","2016-11-24 22:47:32.0"
210,"5821cc1bc8f2cb404ba0b8dc","10066030402",2,517,"2016-11-24 22:30:22.0","2016-11-24 22:38:59.0"
211,"5821cc1bc8f2cb404ba0b8dc","10066030502",1,0,"2016-11-24 22:47:33.0","2016-11-24 22:47:33.0"
212,"5821cc1bc8f2cb404ba0b8dc","10066030303",2,470,"2016-11-24 22:22:32.0","2016-11-24 22:30:22.0"
213,"5821cc1bc8f2cb404ba0b8dc","10066030103",2,243,"2016-11-24 22:18:28.0","2016-11-24 22:22:31.0"
214,"58370bcfc8f2ac5606b9595b","10062070101",2,204,"2016-11-25 20:56:41.0","2016-11-25 21:00:05.0"
215,"58370bcfc8f2ac5606b9595b","10004040101",2,323,"2016-11-25 21:00:05.0","2016-11-25 21:05:28.0"
216,"58370bcfc8f2ac5606b9595b","10028020502",2,133,"2016-11-25 20:54:27.0","2016-11-25 20:56:40.0"
217,"58370bcfc8f2ac5606b9595b","10066030902",2,513,"2016-11-25 21:05:28.0","2016-11-25 21:14:01.0"
218,"58370bcfc8f2ac5606b9595b","10170060101",2,198,"2016-11-25 21:14:01.0","2016-11-25 21:17:19.0"
219,"58370bcfc8f2ac5606b9595b","10184060201",2,173,"2016-11-25 21:17:19.0","2016-11-25 21:20:12.0"
220,"5837b014c8f28513b0f3ac24","10041010101",6,0,"2016-11-25 13:34:14.0","2016-11-25 13:37:21.0"
221,"583a07d5c8f2214ea23895aa","10066020504",2,212,"2016-11-27 08:43:16.0","2016-11-27 08:46:48.0"
222,"583a07d5c8f2214ea23895aa","10066020103",2,269,"2016-11-27 08:46:48.0","2016-11-27 08:51:17.0"
223,"583a07d5c8f2214ea23895aa","10066020305",2,329,"2016-11-27 08:32:03.0","2016-11-27 08:37:32.0"
224,"583a07d5c8f2214ea23895aa","10066030103",2,243,"2016-11-27 08:51:17.0","2016-11-27 08:55:20.0"
225,"583a07d5c8f2214ea23895aa","10066020501",2,344,"2016-11-27 08:37:32.0","2016-11-27 08:43:16.0"
226,"583a07d5c8f2214ea23895aa","10066030303",2,470,"2016-11-27 08:55:20.0","2016-11-27 09:03:10.0"
227,"583a07d5c8f2214ea23895aa","10066012403",2,239,"2016-11-27 08:28:04.0","2016-11-27 08:32:03.0"
228,"583a07d5c8f2214ea23895aa","10066020103",6,0,"2016-11-27 07:25:57.0","2016-11-27 07:26:17.0"
229,"58392581c8f2214ea2389589","10092050202",2,299,"2016-11-26 15:45:27.0","2016-11-26 15:50:26.0"
